PP_ID,AGEGRP,EMPIN,HDGREE,WEIGHT
162741104,9,96000,8,100.111805957177
162751101,5,56000,7,100.522378089514
162761101,7,70000,2,100.481174883465
162761102,7,27000,2,100.481174883465
162771101,6,11000,3,100.42794720071
162771102,6,100000,1,100.42794720071
162781101,10,150000,5,100.481174883465
162781102,11,52000,5,100.481174883465
162791101,6,38000,8,100.417607740762
162791102,5,30000,7,100.417607740762
162791103,4,29000,2,100.417607740762
162801101,10,110000,7,100.417607740762
162801102,9,56000,5,100.417607740762
162801103,4,10000,7,100.417607740762
162801104,4,8000,2,100.417607740762
162811101,4,7000,5,100.111805957177
162811102,4,3000,5,100.111805957177
162811103,4,12000,5,100.111805957177
162841101,12,56000,5,100.964470533697
162851101,7,130000,4,100.481174883465
162861101,11,39000,4,99.9745842484901
162871101,11,1000,3,100.111805957177
162881104,88,30000,88,100.595160125175
162881105,88,22000,88,100.595160125175
162881201,88,9000,88,100.595160125175
162881202,88,41000,88,100.595160125175
162881306,88,16000,88,100.595160125175
162891101,6,51000,5,100.111805957177
162901101,5,71000,7,100.417607740762
162901102,7,24000,5,100.417607740762
162921101,11,8000,4,100.595160125175
162931102,10,63000,8,100.417607740762
162931103,3,5000,2,100.417607740762
162941101,5,19000,2,100.595160125175
162941102,5,46000,5,100.595160125175
162951101,88,100000,7,101.098005203819
162951102,88,35000,5,101.098005203819
162961101,5,9000,7,100.111805957177
162971101,5,68000,5,100.179169992005
162981101,9,91000,8,100.111805957177
162991101,5,73000,7,100.417607740762
162991102,6,949122,7,100.417607740762
163011101,11,22000,1,100.595160125175
163011102,11,30000,2,100.595160125175
163031101,8,24000,2,100.481174883465
163031102,9,120000,2,100.481174883465
163031103,4,51000,2,100.481174883465
163051101,6,90000,7,100.417607740762
163061101,7,36000,2,100.417607740762
163061102,7,48000,2,100.417607740762
163071101,8,62000,7,100.417607740762
163071104,3,5000,2,100.417607740762
163081101,12,3000,2,100.417607740762
163091101,88,13000,2,99.9745842484901
163091102,88,140000,2,99.9745842484901
163091103,88,14000,2,99.9745842484901
163101101,11,30000,2,100.964470533697
163101102,11,210000,7,100.964470533697
163111101,11,120000,7,100.417607740762
163111102,5,6000,5,100.417607740762
163111103,5,59000,7,100.417607740762
163111104,5,63000,7,100.417607740762
163121103,12,-7000,2,100.417607740762
163122201,11,9000,6,100.417607740762
163122202,5,13000,5,100.417607740762
163131101,5,3000,5,100.417607740762
163141101,11,13000,2,100.417607740762
163141102,11,1000,2,100.417607740762
163141103,4,5000,5,100.417607740762
163161101,10,49000,7,100.595160125175
163161102,10,19000,7,100.595160125175
163161103,3,8000,2,100.595160125175
163181101,8,92000,7,100.417607740762
163181102,8,230000,7,100.417607740762
163191101,6,120000,7,100.417607740762
163191102,6,82000,7,100.417607740762
163201101,11,93000,4,100.481174883465
163211101,11,1,5,100.111805957177
163221101,10,69000,7,100.111805957177
163241101,8,24000,2,100.179169992005
163251102,9,100000,5,100.481174883465
163251103,7,10000,1,100.481174883465
163261102,9,39000,3,100.111805957177
163271101,7,40000,2,100.964470533697
163271102,7,36000,5,100.964470533697
163291101,6,38000,6,100.481174883465
163291102,6,13000,8,100.481174883465
163301101,12,130000,2,100.111805957177
163321101,12,24000,1,100.417607740762
163331101,11,7000,4,100.481174883465
163331103,5,8000,7,100.481174883465
163331104,4,31000,5,100.481174883465
163341103,4,15000,2,100.42794720071
163342201,4,12000,2,100.42794720071
163342202,3,6000,2,100.42794720071
163361101,12,71000,5,100.179169992005
163361102,11,1,5,100.179169992005
163371101,11,100000,8,100.417607740762
163371102,11,86000,8,100.417607740762
163381101,11,58000,3,100.111805957177
163381102,11,32000,1,100.111805957177
163401101,11,110000,5,100.111805957177
163401102,11,15000,5,100.111805957177
163401103,5,17000,2,100.111805957177
163421101,6,6000,8,100.111805957177
163421102,5,4000,8,100.111805957177
163431102,5,17000,7,100.481174883465
163441101,8,120000,8,100.417607740762
163451101,10,89000,5,100.417607740762
163451102,10,130000,4,100.417607740762
163451103,5,20000,3,100.417607740762
163451104,4,40000,5,100.417607740762
163471101,8,45000,3,100.111805957177
163471102,7,51000,5,100.111805957177
163481102,12,140000,8,99.9745842484901
163511101,5,22000,7,100.481174883465
163541101,9,59000,7,100.111805957177
163551102,11,13000,2,100.417607740762
163561103,6,32000,2,100.417607740762
163561104,6,54000,1,100.417607740762
163571201,9,23000,2,100.417607740762
163571202,4,3000,2,100.417607740762
163581203,8,13000,2,100.417607740762
163581204,4,1000,1,100.417607740762
163591101,11,1,5,100.111805957177
163611102,13,1000,1,100.417607740762
163621101,11,28000,5,100.111805957177
163621103,5,37000,5,100.111805957177
163631101,11,40000,2,100.481174883465
163641101,9,15000,1,100.111805957177
163651101,9,120000,2,100.417607740762
163671102,12,6000,5,100.417607740762
163681102,11,13000,1,100.111805957177
163681201,6,3000,3,100.111805957177
163691101,88,41000,88,100.481174883465
163691102,88,40000,88,100.481174883465
163691103,88,20000,88,100.481174883465
163691104,88,22000,88,100.481174883465
163691105,88,18000,88,100.481174883465
163691106,88,21000,88,100.481174883465
163701101,6,77000,4,101.098005203819
163711101,8,210000,8,100.417607740762
163711102,8,6000,8,100.417607740762
163721101,11,13000,5,100.111805957177
163721102,11,68000,2,100.111805957177
163731101,8,92000,2,100.481174883465
163731103,4,51000,2,100.481174883465
163741101,88,96000,88,100.595160125175
163741102,88,13000,88,100.595160125175
163741104,88,2000,88,100.595160125175
163751101,10,88000,7,100.111805957177
163751102,10,49000,5,100.111805957177
163761101,6,72000,7,100.417607740762
163771101,5,75000,8,100.964470533697
163771102,5,37000,5,100.964470533697
163781101,9,33000,6,100.111805957177
163781102,9,28000,7,100.111805957177
163801101,8,69000,7,100.481174883465
163801102,7,63000,7,100.481174883465
163811101,9,70000,1,100.111805957177
163811102,3,9000,2,100.111805957177
163821102,11,32000,4,100.111805957177
163831101,9,58000,2,99.9745842484901
163831102,9,74000,2,99.9745842484901
163831103,4,15000,5,99.9745842484901
163841101,8,19000,5,100.417607740762
163851101,11,180000,6,100.111805957177
163861101,11,22000,5,100.111805957177
163871101,11,45000,2,100.481174883465
163871102,11,35000,5,100.481174883465
163881101,11,1000,5,100.481174883465
163901101,5,45000,5,100.417607740762
163901102,5,75000,5,100.417607740762
163911101,4,39000,1,100.964470533697
163921101,8,1000,2,99.9745842484901
163931101,6,5000,4,100.111805957177
163941102,13,1,4,100.417607740762
163951101,11,7000,7,100.417607740762
163951102,10,7000,5,100.417607740762
163961102,11,53000,5,100.595160125175
163971101,10,120000,8,100.111805957177
163971102,10,46000,8,100.111805957177
163971104,3,4000,2,100.111805957177
163981101,10,77000,2,100.111805957177
163991102,88,4000,88,101.098005203819
163991104,88,14000,88,101.098005203819
163991203,88,87000,88,101.098005203819
163991305,88,31000,88,101.098005203819
163991407,88,15000,88,101.098005203819
164011101,8,78000,8,100.417607740762
164011102,8,60000,5,100.417607740762
164031102,12,1,5,100.417607740762
164041101,11,19000,5,100.111805957177
164051101,5,16000,2,100.595160125175
164051102,5,26000,5,100.595160125175
164051103,6,38000,2,100.595160125175
164061101,6,6000,7,100.111805957177
164081101,6,71000,7,100.111805957177
164091101,7,52000,2,100.481174883465
164101101,88,3000,88,100.417607740762
164101102,88,26000,88,100.417607740762
164111101,5,38000,7,100.417607740762
164161101,7,49000,7,100.481174883465
164161102,7,32000,2,100.481174883465
164181101,8,160000,2,100.481174883465
164181102,5,48000,7,100.481174883465
164191101,8,150000,8,100.417607740762
164191106,8,100000,8,100.417607740762
164201101,11,48000,2,100.964470533697
164201102,11,35000,5,100.964470533697
164221101,5,10000,5,100.481174883465
164221102,6,9000,5,100.481174883465
164231101,9,1000,2,100.417607740762
164241101,7,10000,7,100.417607740762
164241102,5,50000,7,100.417607740762
164251201,7,59000,88,100.111805957177
164251202,6,97000,88,100.111805957177
164261101,4,29000,2,100.417607740762
164271101,12,11000,2,100.111805957177
164291101,6,42000,3,100.481174883465
164291102,6,3000,3,100.481174883465
164301101,11,100000,2,100.42794720071
164301102,11,45000,3,100.42794720071
164311101,4,7000,5,100.417607740762
164321101,12,3000,2,100.111805957177
164321102,12,11000,2,100.111805957177
164331103,4,9000,2,100.417607740762
164341101,11,56000,4,100.417607740762
164351101,5,110000,7,100.481174883465
164361101,7,97000,5,100.417607740762
164372303,88,70000,88,100.481174883465
164381102,88,34000,88,100.595160125175
164381103,88,30000,88,100.595160125175
164381104,88,37000,88,100.595160125175
164381105,88,17000,88,100.595160125175
164391102,88,42000,88,99.9745842484901
164392201,88,71000,88,99.9745842484901
164401101,10,120000,2,100.417607740762
164401102,7,13000,7,100.417607740762
164411102,11,24000,2,100.111805957177
164421101,12,12000,6,100.111805957177
164431101,10,55000,1,100.417607740762
164431102,8,50000,5,100.417607740762
164441101,5,46000,7,100.111805957177
164441102,5,19000,8,100.111805957177
164461101,11,2000,8,100.417607740762
164461102,6,35000,2,100.417607740762
164481104,88,29000,1,100.595160125175
164482201,88,11000,2,100.595160125175
164491101,11,8000,4,100.417607740762
164491102,12,65000,5,100.417607740762
164501101,11,30000,2,100.417607740762
164501202,6,54000,2,100.417607740762
164501204,6,4000,6,100.417607740762
164521101,6,14000,4,100.595160125175
164521102,5,76000,4,100.595160125175
164531102,12,1000,2,100.595160125175
164531103,3,3000,1,100.595160125175
164551101,5,26000,5,100.417607740762
164561101,11,4000,2,100.417607740762
164561102,8,1,2,100.417607740762
164581102,10,55000,88,100.481174883465
164581104,4,13000,88,100.481174883465
164581105,3,7000,88,100.481174883465
164601101,10,110000,5,100.481174883465
164601102,4,3000,1,100.481174883465
164601103,3,14000,1,100.481174883465
164611101,11,20000,88,100.179169992005
164611102,11,1000,88,100.179169992005
164611103,6,2000,88,100.179169992005
164631101,11,2000,7,100.417607740762
164641101,12,250000,8,100.111805957177
164661101,5,27000,7,100.481174883465
164661102,6,48000,7,100.481174883465
164691101,7,29000,7,100.417607740762
164691102,7,96000,5,100.417607740762
164701101,4,30000,2,100.42794720071
164731101,6,71000,5,100.417607740762
164731102,6,98000,7,100.417607740762
164761101,11,5000,7,100.481174883465
164761102,12,-6000,8,100.481174883465
164781101,11,39000,2,100.417607740762
164781102,11,27000,2,100.417607740762
164781103,6,58000,2,100.417607740762
164791101,88,1000,5,100.595160125175
164791102,88,46000,4,100.595160125175
164801102,13,2000,4,100.417607740762
164811101,11,70000,2,100.964470533697
164811102,11,-1,7,100.964470533697
164821101,9,44000,3,100.111805957177
164831101,13,1,3,100.417607740762
164841102,12,494184,8,100.417607740762
164851101,9,23000,8,100.417607740762
164861101,6,28000,7,100.417607740762
164861102,6,43000,7,100.417607740762
164871101,8,59000,2,100.417607740762
164871102,8,36000,2,100.417607740762
164881101,9,63000,7,100.417607740762
164891101,8,39000,2,100.111805957177
164891102,9,70000,5,100.111805957177
164891103,3,8000,2,100.111805957177
164901101,11,160000,7,100.42794720071
164901102,11,140000,7,100.42794720071
164931101,9,27000,1,100.595160125175
164931102,9,79000,2,100.595160125175
164941101,11,38000,3,100.111805957177
164951101,8,57000,2,100.111805957177
164951104,7,87000,2,100.111805957177
164951105,3,6000,2,100.111805957177
164971101,11,38000,5,100.111805957177
164981101,9,13000,5,100.595160125175
164981102,9,57000,5,100.595160125175
165001101,4,5000,8,100.111805957177
165001102,4,28000,8,100.111805957177
165021101,12,1000,7,100.481174883465
165031102,12,2000,7,100.417607740762
165041203,4,6000,2,100.595160125175
165051101,9,38000,88,100.111805957177
165051102,8,6000,88,100.111805957177
165051103,4,29000,88,100.111805957177
165051104,4,18000,88,100.111805957177
165051105,3,22000,88,100.111805957177
165061101,7,20000,1,100.111805957177
165071101,10,37000,6,100.111805957177
165071102,10,38000,5,100.111805957177
165071103,5,41000,5,100.111805957177
165071104,4,6000,2,100.111805957177
165081101,8,79000,7,100.417607740762
165091101,9,120000,5,100.111805957177
165091102,3,28000,2,100.111805957177
165091103,3,5000,1,100.111805957177
165101103,4,21000,2,100.417607740762
165101104,4,9000,5,100.417607740762
165131101,11,230000,8,100.481174883465
165131102,9,223011,8,100.481174883465
165131103,3,9000,2,100.481174883465
165131104,3,5000,1,100.481174883465
165141102,11,4000,2,100.417607740762
165141103,4,5000,5,100.417607740762
165141104,3,10000,5,100.417607740762
165151101,8,90000,7,100.111805957177
165151102,8,100000,8,100.111805957177
165161101,9,80000,8,100.111805957177
165161102,4,9000,2,100.111805957177
165171101,7,61000,1,100.111805957177
165181101,11,8000,8,100.481174883465
165181102,11,3000,8,100.481174883465
165181103,4,9000,5,100.481174883465
165191101,8,38000,1,100.111805957177
165221101,8,49000,2,100.964470533697
165221102,3,2000,1,100.964470533697
165231101,10,54000,5,100.417607740762
165241102,11,110000,8,100.417607740762
165251101,11,160000,8,100.595160125175
165251102,7,3000,2,100.595160125175
165261101,12,-1000,7,100.417607740762
165271101,6,61000,7,100.417607740762
165271102,5,67000,5,100.417607740762
165291101,6,12000,8,100.595160125175
165291102,5,25000,8,100.595160125175
165291103,5,5000,8,100.595160125175
165301101,11,48000,2,100.111805957177
165311101,8,92000,8,100.417607740762
165311102,8,42000,7,100.417607740762
165321101,11,6000,5,100.15765171502
165331101,4,7000,6,100.111805957177
165341101,9,19000,7,99.9745842484901
165371102,5,44000,3,100.111805957177
165371103,5,53000,2,100.111805957177
165381102,5,48000,2,100.111805957177
165391101,11,1000,3,100.111805957177
165391102,9,5000,7,100.111805957177
165391103,3,3000,2,100.111805957177
165401101,9,110000,4,100.417607740762
165401102,6,15000,5,100.417607740762
165431101,12,29000,4,100.111805957177
165431102,12,13000,2,100.111805957177
165431103,6,79000,7,100.111805957177
165441101,11,42000,2,100.111805957177
165451101,6,50000,7,100.595160125175
165461101,11,13000,1,100.111805957177
165471101,11,10000,7,100.417607740762
165471102,11,110000,8,100.417607740762
165481101,8,86000,7,100.15765171502
165491102,11,48000,5,100.417607740762
165501101,11,15000,2,100.595160125175
165501102,11,56000,7,100.595160125175
165511101,4,7000,1,100.417607740762
165521101,88,13000,88,100.417607740762
165521102,88,49000,88,100.417607740762
165521205,88,91000,88,100.417607740762
165521206,88,110000,88,100.417607740762
165531104,9,100000,7,100.417607740762
165541101,88,54000,5,100.595160125175
165551101,12,64000,7,100.481174883465
165551102,11,31000,2,100.481174883465
165561101,7,4000,5,100.481174883465
165561102,7,110000,2,100.481174883465
165571101,11,2000,5,100.417607740762
165571102,11,120000,5,100.417607740762
165571103,4,2000,8,100.417607740762
165581101,11,220000,5,100.417607740762
165581102,10,49000,1,100.417607740762
165601101,10,160000,3,100.481174883465
165601102,10,18000,5,100.481174883465
165601103,4,2000,2,100.481174883465
165601104,3,2000,1,100.481174883465
165611101,12,1000,2,100.417607740762
165621102,9,64000,2,100.417607740762
165631101,8,77000,7,100.595160125175
165641101,11,52000,5,100.417607740762
165641102,12,1000,2,100.417607740762
165651101,8,56000,88,100.964470533697
165651102,8,75000,88,100.964470533697
165661102,7,100000,7,100.111805957177
165671101,11,46000,5,100.417607740762
165671102,11,28000,2,100.417607740762
165681101,6,45000,4,100.111805957177
165711101,5,74000,2,100.481174883465
165731101,8,46000,7,100.595160125175
165741101,10,110000,5,100.417607740762
165751101,88,57000,2,100.42794720071
165751202,88,47000,5,100.42794720071
165751203,88,54000,4,100.42794720071
165761102,12,2000,7,100.417607740762
165781101,5,92000,7,100.481174883465
165811101,10,31000,3,100.595160125175
165831101,6,38000,7,100.964470533697
165831102,4,7000,5,100.964470533697
165841101,8,120000,6,100.417607740762
165841102,8,5000,5,100.417607740762
165851101,7,27000,2,100.481174883465
165861101,10,140000,8,100.964470533697
165861102,9,9000,5,100.964470533697
165861103,4,1000,2,100.964470533697
165871202,7,1,88,100.417607740762
165881101,13,8000,2,100.417607740762
165891101,7,13000,5,100.417607740762
165901101,7,80000,5,100.417607740762
165911101,88,110000,2,100.481174883465
165911102,88,37000,2,100.481174883465
165911203,88,7000,2,100.481174883465
165912306,88,36000,2,100.481174883465
165912307,88,160000,2,100.481174883465
165931101,9,59000,88,100.595160125175
165931102,10,1000,88,100.595160125175
165931103,3,10000,88,100.595160125175
165941101,10,88000,5,100.417607740762
165941102,10,48000,7,100.417607740762
165941103,4,8000,5,100.417607740762
165951101,5,29000,5,100.595160125175
165971101,9,5000,7,100.111805957177
165981101,11,62000,2,100.111805957177
165991101,4,45000,2,100.595160125175
165991102,4,17000,2,100.595160125175
166001101,9,53000,5,100.595160125175
166001102,8,34000,7,100.595160125175
166011101,8,87000,2,100.111805957177
166021103,8,57000,5,100.111805957177
166022201,9,110000,7,100.111805957177
166022202,3,1,2,100.111805957177
166031101,88,28000,6,100.481174883465
166041101,7,38000,7,100.595160125175
166051101,10,73000,5,100.417607740762
166051102,11,91000,3,100.417607740762
166051103,4,18000,5,100.417607740762
166061101,4,34000,4,100.417607740762
166071101,11,50000,5,100.111805957177
166081101,11,6000,5,100.417607740762
166091101,8,58000,8,100.111805957177
166101101,7,58000,5,100.111805957177
166111101,11,52000,1,99.9745842484901
166111102,11,52000,2,99.9745842484901
166111103,6,52000,2,99.9745842484901
166121102,10,5000,5,100.417607740762
166131103,5,56000,6,100.417607740762
166131104,5,54000,6,100.417607740762
166161101,5,36000,5,100.111805957177
166171101,7,98000,5,100.417607740762
166171102,11,28000,2,100.417607740762
166181101,7,120000,4,100.481174883465
166181102,7,1000,5,100.481174883465
166191101,8,58000,8,99.9745842484901
166191102,9,63000,4,99.9745842484901
166201101,9,28000,7,99.9745842484901
166201102,8,13000,8,99.9745842484901
166211101,9,110000,7,100.417607740762
166211102,9,949122,8,100.417607740762
166221101,12,11000,5,100.417607740762
166231101,11,43000,8,100.111805957177
166231102,11,66000,8,100.111805957177
166241101,8,14000,7,99.9745842484901
166251102,9,21000,4,100.595160125175
166271101,11,14000,5,100.417607740762
166281101,11,2000,1,99.9745842484901
166291101,9,38000,5,100.481174883465
166291102,10,72000,4,100.481174883465
166291103,4,45000,4,100.481174883465
166301101,7,74000,8,100.111805957177
166301102,7,100000,7,100.111805957177
166311101,10,17000,5,100.111805957177
166321101,13,3000,6,100.111805957177
166321102,13,3000,7,100.111805957177
166331102,11,1000,7,100.481174883465
166351101,5,35000,5,100.417607740762
166361101,12,7000,2,100.417607740762
166371101,11,81000,3,100.111805957177
166391101,6,48000,5,100.417607740762
166391102,6,59000,2,100.417607740762
166401101,11,43000,1,100.417607740762
166411101,10,130000,7,100.417607740762
166411102,8,120000,5,100.417607740762
166421101,8,44000,1,100.595160125175
166431101,88,97000,88,100.964470533697
166431102,88,5000,88,100.964470533697
166431103,88,4000,88,100.964470533697
166431104,88,4000,88,100.964470533697
166431105,88,7000,88,100.964470533697
166441101,10,98000,7,100.417607740762
166441102,10,27000,2,100.417607740762
166441103,3,1000,2,100.417607740762
166441104,3,1,1,100.417607740762
166451101,11,83000,7,100.42794720071
166461101,10,23000,2,100.111805957177
166461102,9,38000,3,100.111805957177
166471101,11,1,7,100.417607740762
166481201,6,7000,88,100.481174883465
166481202,5,13000,88,100.481174883465
166491101,5,11000,6,100.595160125175
166491102,5,32000,6,100.595160125175
166491103,5,28000,5,100.595160125175
166501102,3,4000,1,100.417607740762
166511102,11,12000,88,100.481174883465
166511103,5,130000,88,100.481174883465
166511104,4,40000,88,100.481174883465
166521101,11,45000,2,99.9745842484901
166521102,7,43000,5,99.9745842484901
166531101,9,44000,5,100.15765171502
166531102,8,26000,2,100.15765171502
166541101,13,4000,5,99.9745842484901
166551101,11,13000,5,100.15765171502
166551103,4,1000,7,100.15765171502
166561101,88,13000,88,100.417607740762
166561202,88,1000,88,100.417607740762
166561203,88,87000,88,100.417607740762
166561204,88,13000,88,100.417607740762
166571201,8,58000,7,100.417607740762
166571202,8,75000,5,100.417607740762
166581102,88,27000,88,100.964470533697
166582203,88,70000,88,100.964470533697
166582204,88,41000,88,100.964470533697
166591101,88,46000,88,100.481174883465
166591103,88,27000,88,100.481174883465
166601103,8,5000,5,100.417607740762
166611101,7,100000,7,100.481174883465
166611102,6,48000,7,100.481174883465
166621102,4,1000,2,100.595160125175
166631101,9,110000,7,100.111805957177
166641104,88,38000,2,100.481174883465
166642201,88,60000,2,100.481174883465
166642202,88,5000,2,100.481174883465
166651101,7,52000,2,100.111805957177
166661101,10,71000,7,100.111805957177
166681101,9,380000,7,100.417607740762
166681102,8,130000,7,100.417607740762
166701101,6,15000,5,100.111805957177
166711101,11,38000,3,99.9745842484901
166721102,11,120000,7,100.417607740762
166721103,4,23000,2,100.417607740762
166731101,11,97000,5,100.111805957177
166731102,11,29000,5,100.111805957177
166731103,4,40000,5,100.111805957177
166751101,11,53000,2,100.417607740762
166751102,4,1,2,100.417607740762
166761102,13,32000,1,100.595160125175
166761103,9,2000,2,100.595160125175
166771101,11,120000,5,100.417607740762
166771102,10,57000,2,100.417607740762
166781101,9,57000,1,100.111805957177
166781102,11,31000,2,100.111805957177
166791101,8,12000,5,100.417607740762
166801101,8,40000,4,100.111805957177
166811101,5,48000,5,100.111805957177
166821101,3,3000,2,100.417607740762
166821103,9,31000,7,100.417607740762
166831101,11,51000,6,100.111805957177
166841101,7,1000,8,100.417607740762
166881101,10,-2000,4,100.595160125175
166881102,11,12000,1,100.595160125175
166891101,9,53000,2,100.417607740762
166901201,11,43000,2,100.15765171502
166901202,10,19000,2,100.15765171502
166911101,9,57000,7,100.481174883465
166911102,9,92000,8,100.481174883465
166911103,3,2000,2,100.481174883465
166921101,6,78000,2,100.595160125175
166931101,6,8000,1,100.595160125175
166941101,8,1000,2,100.417607740762
166951101,11,45000,5,100.111805957177
166951102,4,3000,1,100.111805957177
166951103,4,17000,5,100.111805957177
166961101,11,72000,5,100.964470533697
166971101,9,57000,1,100.111805957177
166971102,9,43000,2,100.111805957177
166971103,3,14000,2,100.111805957177
166971104,3,18000,1,100.111805957177
166991101,8,69000,7,100.481174883465
166991102,5,29000,7,100.481174883465
167001201,8,99000,8,100.417607740762
167001202,9,110000,8,100.417607740762
167011101,7,95000,7,100.417607740762
167011102,6,80000,7,100.417607740762
167021101,11,30000,8,100.417607740762
167021102,7,30000,3,100.417607740762
167021103,6,11000,5,100.417607740762
167031101,9,12000,88,100.964470533697
167031102,10,12000,88,100.964470533697
167031103,3,6000,88,100.964470533697
167031104,3,6000,88,100.964470533697
167042201,88,8000,2,100.417607740762
167051101,7,140000,4,100.595160125175
167061101,5,73000,7,100.417607740762
167061102,6,85000,7,100.417607740762
167091101,4,26000,1,100.481174883465
167111103,5,3000,2,100.964470533697
167121101,11,24000,5,100.111805957177
167141101,11,68000,6,100.595160125175
167151101,5,91000,7,100.964470533697
167151102,5,52000,7,100.964470533697
167161101,9,75000,3,100.595160125175
167161102,3,3000,1,100.595160125175
167181101,10,28000,3,100.417607740762
167181103,3,1000,1,100.417607740762
167191102,8,38000,1,100.595160125175
167201101,12,74000,8,100.417607740762
167201102,11,86000,2,100.417607740762
167211101,9,54000,5,100.111805957177
167211102,6,30000,5,100.111805957177
167221101,9,91000,7,100.595160125175
167221102,9,98000,5,100.595160125175
167241101,11,36000,7,100.481174883465
167241102,11,69000,5,100.481174883465
167241103,5,16000,2,100.481174883465
167241104,4,5000,7,100.481174883465
167261101,8,110000,8,100.595160125175
167281101,11,65000,2,100.111805957177
167281102,11,41000,7,100.111805957177
167281103,6,55000,3,100.111805957177
167291101,12,-9000,4,100.417607740762
167301101,5,52000,5,100.481174883465
167311101,7,31000,8,100.481174883465
167311102,7,7000,8,100.481174883465
167321103,9,33000,1,100.417607740762
167322202,3,14000,2,100.417607740762
167331101,5,84000,8,100.111805957177
167341101,4,65000,2,100.595160125175
167341102,4,43000,5,100.595160125175
167351101,6,75000,2,100.417607740762
167361101,88,8000,88,100.111805957177
167361102,88,13000,88,100.111805957177
167361103,88,5000,88,100.111805957177
167371101,88,63000,7,100.417607740762
167381101,9,52000,5,100.481174883465
167391101,9,88000,7,100.417607740762
167391102,8,130000,7,100.417607740762
167401101,7,84000,4,100.111805957177
167411101,8,120000,8,100.417607740762
167421101,6,41000,6,100.111805957177
167431101,4,93000,7,100.417607740762
167431102,4,44000,5,100.417607740762
167441101,13,1000,4,100.417607740762
167451102,11,120000,7,100.417607740762
167451103,5,9000,7,100.417607740762
167451104,4,13000,7,100.417607740762
167461101,9,47000,1,100.417607740762
167461102,9,46000,1,100.417607740762
167471101,7,3000,8,100.417607740762
167481101,10,60000,2,100.417607740762
167481102,9,100000,5,100.417607740762
167491101,5,120000,7,100.111805957177
167491102,6,24000,5,100.111805957177
167501102,4,16000,2,100.417607740762
167531101,10,3000,1,100.111805957177
167541102,9,13000,8,99.9745842484901
167551101,7,71000,7,100.417607740762
167551102,7,97000,7,100.417607740762
167561101,10,640593,7,100.111805957177
167561102,11,292229,7,100.111805957177
167571101,12,170000,7,100.417607740762
167571102,11,1000,5,100.417607740762
167581101,9,42000,8,100.111805957177
167591101,4,37000,2,100.595160125175
167601101,4,48000,6,100.111805957177
167611101,10,82000,7,100.595160125175
167611102,10,140000,5,100.595160125175
167611103,4,8000,2,100.595160125175
167621101,88,47000,7,100.595160125175
167631101,11,75000,8,100.481174883465
167631102,9,336106,8,100.481174883465
167641101,4,7000,4,100.417607740762
167641102,11,42000,7,100.417607740762
167641103,3,4000,2,100.417607740762
167641104,11,61000,7,100.417607740762
167651101,12,8000,2,100.417607740762
167671102,11,29000,4,100.42794720071
167691101,7,56000,5,100.417607740762
167691102,6,56000,8,100.417607740762
167701101,9,32000,7,100.595160125175
167701102,8,47000,7,100.595160125175
167711101,11,-1000,2,100.42794720071
167711102,9,150000,5,100.42794720071
167741101,13,1000,1,100.111805957177
167751101,12,3000,2,100.417607740762
167761101,7,36000,2,100.111805957177
167771102,88,41000,1,100.417607740762
167772203,88,49000,2,100.417607740762
167772204,88,36000,2,100.417607740762
167791101,9,120000,8,100.481174883465
167791102,9,10000,5,100.481174883465
167801101,5,95000,2,100.595160125175
167801102,5,31000,5,100.595160125175
167811101,11,38000,4,100.111805957177
167841102,10,69000,1,100.417607740762
167842201,8,2000,5,100.417607740762
167851101,6,52000,2,100.481174883465
167851102,5,1000,2,100.481174883465
167871101,7,23000,88,100.111805957177
167871102,7,50000,88,100.111805957177
167881101,6,60000,7,100.417607740762
167881102,10,28000,2,100.417607740762
167881103,5,2000,5,100.417607740762
167891105,6,37000,88,100.417607740762
167891106,5,36000,88,100.417607740762
167892201,12,39000,88,100.417607740762
167892202,11,6000,88,100.417607740762
167892203,6,9000,88,100.417607740762
167901101,5,8000,7,100.417607740762
167901102,5,27000,2,100.417607740762
167921101,11,2000,3,100.111805957177
167921102,11,57000,3,100.111805957177
167931101,8,11000,8,100.111805957177
167931102,9,36000,8,100.111805957177
167941101,8,87000,5,100.417607740762
167941102,9,120000,7,100.417607740762
167951101,11,10000,5,100.417607740762
167951103,5,26000,5,100.417607740762
167951104,5,64000,5,100.417607740762
167951105,4,1,5,100.417607740762
167961101,9,54000,2,100.595160125175
167971101,6,22000,1,100.417607740762
167971102,8,6000,2,100.417607740762
167981101,6,28000,5,100.111805957177
167991101,4,120000,5,100.417607740762
167991102,4,6000,5,100.417607740762
168001101,88,57000,3,100.111805957177
168001102,88,59000,3,100.111805957177
168001103,88,18000,2,100.111805957177
168011101,11,1,7,100.417607740762
168021103,4,27000,3,100.111805957177
168021104,3,8000,1,100.111805957177
168031101,9,88000,4,100.417607740762
168031102,8,46000,2,100.417607740762
168041101,5,43000,5,100.595160125175
168041102,11,16000,1,100.595160125175
168041103,11,21000,1,100.595160125175
168051101,12,-2000,5,100.111805957177
168061101,5,82000,88,100.111805957177
168061102,5,31000,88,100.111805957177
168061103,4,10000,88,100.111805957177
168061104,4,8000,88,100.111805957177
168061105,10,85000,88,100.111805957177
168061106,10,46000,88,100.111805957177
168071101,12,35000,2,100.417607740762
168071103,4,66000,7,100.417607740762
